公司代號名稱,資料來源,期別,董事會（擬擬議）股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
8105 - 凌巨,股東會確認,1,108/03/21,108/06/26,"1,200,341,748","-132,577,753","1,026,756,684","1,026,756,684",0,0,0,0,0,0,新台幣                 10.0000元
8110 - 華東,股東會確認,1,108/05/02,108/06/25,"2,371,639,811","405,268,518","2,736,381,477","2,584,467,134",0.3,0,"151,914,343",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,決議（擬議）進度,期別,董事會（擬擬議）股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
8112 - 至上,股東會確認,1,108/03/12,108/06/28,"471,841,002","1,442,418,555","1,507,924,596","378,240,177",3,0,"1,129,684,419",0,0,0,新台幣                 10.0000元
8114 - 振樺電,股東會確認,1,108/03/21,108/06/12,"61,580,124","749,880,819","814,084,617","310,355,606",6.2,0,"464,514,987",0,0,0,新台幣                 10.0000元
8131 - 福懋科,股東會確認,1,108/02/27,108/06/20,"1,261,065,819","1,420,293,062","3,051,572,373","1,946,016,815",2.5,0,"1,105,555,558",0,0,0,新台幣                 10.0000元
8150 - 南茂,股東會確認,1,108/03/07,108/06/10,"2,511,965,062","1,103,075,345","3,525,064,353","2,652,346,597",1.2,0,"872,717,756",0,0,0,新台幣                 10.0000元
8163 - 達方,股東會確認,1,108/03/07,108/06/13,"43,624,630","1,520,257,753","1,374,363,254","394,363,250",3.5,0,"980,000,004",0,0,0,新台幣                 10.0000元
8201 - 無敵,股東會確認,1,108/03/25,108/06/18,0,"-29,312,679","-31,100,976",0,0,0,0,0,0,0,新台幣                 10.0000元
8210 - 勤誠,股東會確認,1,108/03/19,108/06/25,"684,682,190","642,349,984","1,225,252,313","746,348,513",4,0,"478,903,800",0,0,0,新台幣                 10.0000元
8213 - 志超,股東會確認,1,108/04/22,108/06/12,"3,706,132,831","1,072,616,537","4,448,338,588","3,860,670,089",2.2,0,"587,668,499",0,0,0,新台幣                 10.0000元
8215 - 明基材,股東會確認,1,108/03/11,108/06/19,"363,429,532","328,579,200","659,150,812","466,746,104",0.6,0,"192,404,708",0,0,0,新台幣                 10.0000元
8222 - 寶一,股東會確認,1,108/02/22,108/06/25,"78,498,301","47,778,348","121,498,814","87,225,439",0.5,0,"34,273,375",0,0,0,新台幣                 10.0000元
8249 - 菱光,股東會確認,1,108/03/25,108/06/25,"469,515,435","205,799,746","654,380,024","489,208,524",1.3,0,"165,171,500",0,0,0,新台幣                 10.0000元
8261 - 富鼎,股東會確認,1,108/03/21,108/05/16,"88,118,597","166,168,462","240,713,162","159,372,669",1,0,"81,340,493",0,0,0,新台幣                 10.0000元
8271 - 宇瞻,股東會確認,1,108/02/21,108/05/30,"630,185,813","358,839,018","982,279,696","730,035,178",2.5,0,"252,244,518",0,0,0,新台幣                 10.0000元
8341 - 日友,股東會確認,1,108/02/26,108/05/31,"203,092,088","823,361,244","916,010,707","191,260,707",6.5,0,"724,750,000",0,0,0,新台幣                 10.0000元
8367 - 建新國際,股東會確認,1,108/03/22,108/06/24,"501,634,302","148,203,594","628,410,687","547,278,749",1,0,"81,131,938",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,決議（擬議）進度,期別,董事會（擬擬議）股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
8374 - 羅昇,股東會確認,1,108/03/28,108/06/25,"206,049,402","113,771,437","308,443,695","263,830,951",0.5,0,"44,612,744",0,0,0,新台幣                 10.0000元
8404 - 百和興業-KY,股東會確認,1,108/03/14,108/06/12,"1,202,591,523","317,766,602","1,419,198,572","1,127,366,972",0.2,0,"58,366,320",0.8,0,"23,346,528",新台幣                 10.0000元
8411 - 福貞-KY,股東會確認,1,108/03/30,108/06/24,"1,400,959,534","-138,687,417","1,045,362,247","1,045,362,247",0,0,0,0,0,0,新台幣                 10.0000元
8422 - 可寧衛,股東會確認,1,108/04/26,108/06/06,"381,123,741","1,320,609,416","1,569,467,914","480,587,914",10,0,"1,088,880,000",0,0,0,新台幣                 10.0000元
8427 - 基勝-KY,股東會確認,1,108/03/13,108/06/12,"783,569,982","-50,316,797","700,795,475","700,795,475",0,0,0,0,0,0,新台幣                 10.0000元
8429 - 金麗-KY,股東會確認,1,108/05/07,108/06/27,"3,293,293,038","408,853,963","3,702,147,001","3,647,354,331",0.13,0,"23,743,490",0.17,0,"3,104,918",新台幣                 10.0000元
8442 - 威宏-KY,股東會確認,1,108/03/28,108/06/20,"206,733,086","91,458,103","276,670,516","201,670,993",1.5,0,"74,999,523",0,0,0,新台幣                 10.0000元
8443 - 阿瘦,股東會確認,1,108/03/19,108/06/18,"266,399,059","15,034,324","285,039,700","266,335,700",0.28,0.15,"28,724,000",0,0,0,新台幣                 10.0000元
8454 - 富邦媒,股東會確認,1,0,108/05/16,"-148,011,880","1,449,639,741","969,436,718","7,804",6.9216,2.0784,"1,260,526,500",0,0,0,新台幣                 10.0000元
8462 - 柏文,股東會確認,1,108/03/12,108/05/30,0,"444,004,514","328,073,603",0,4.34866204,1,"328,073,601",1.00000003,0,"6,133,751",新台幣                 10.0000元
8463 - 潤泰材,股東會確認,1,108/03/22,108/05/21,"401,200","116,120,777","106,076,187","1,076,187",0.7,0,"105,000,000",0,0,0,新台幣                 10.0000元
8464 - 億豐,股東會確認,1,108/03/20,108/06/25,"494,276,050","3,630,247,056","3,663,867,148","733,665,148",10,0,"2,930,202,000",0,0,0,新台幣                 10.0000元
8466 - 美吉吉-KY,股東會確認,1,108/03/08,108/06/05,"194,047,613","310,435,516","433,057,560","234,880,560",3,0,"198,177,000",0,0,0,新台幣                 10.0000元
8467 - 波力-KY,股東會確認,1,108/03/28,108/05/21,"38,293,463","129,317,406","97,494,724","57,867,524",0.8,1.7,"123,835,000",0,0,0,新台幣                 10.0000元
8473 - 山林水,股東會確認,1,108/04/26,108/06/13,"11,866,424","367,151,496","463,157,981","118,627,238",2.55563291,0,"344,530,743",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,決議（擬議）進度,期別,董事會（擬擬議）股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
8478 - 東哥遊艇,股東會確認,1,108/03/18,108/06/05,"460,079,147","358,755,128","727,545,940","545,669,388",2,0,"181,876,552",0,0,0,新台幣                 10.0000元
8480 - 泰昇-KY,股東會確認,1,108/03/08,108/06/28,"217,355,645","298,693,027","506,660,593","298,529,593",5.3,0,"208,131,000",0,0,0,新台幣                 10.0000元
8481 - 政伸,股東會確認,1,108/03/22,108/06/21,"2,621,136","223,401,703","194,948,301","5,132,983",2.85,0.15,"199,805,598",0,0,0,新台幣                 10.0000元
8482 - 商億-KY,股東會確認,1,0,108/05/07,"105,678,190","1,011,996,108","1,011,509,781","122,613,781",8,0,"888,896,000",0,0,0,新台幣                 10.0000元
8488 - 吉源-KY,股東會確認,1,108/03/18,108/06/21,"2,351,262","-201,034,622",0,0,0,0.5,"33,750,000",0,0,0,新台幣                 10.0000元
8497 - 格威傳媒,股東會確認,1,108/03/27,108/06/24,"21,521","167,153,318","147,020,357","27,741,022",3.5,0,"119,279,335",0,0,0,新台幣                 10.0000元
8499 - 鼎炫-KY,股東會確認,1,108/03/15,108/06/06,"157,714,741","408,991,921","495,558,929","239,128,929",5,0,"256,430,000",0,0,0,新台幣                 10.0000元
8926 - 台汽電,股東會確認,1,108/03/26,108/06/20,"131,384,237","672,294,769","970,436,322","86,863,429",1.5,0,"883,572,893",0,0,0,新台幣                 10.0000元
8940 - 新天地,股東會確認,1,108/02/22,108/05/29,"-117,027,220","-34,544,905","-144,278,442","-144,278,442",0,0,0,0,0,0,新台幣                 10.0000元
8996 - 高力,股東會確認,1,108/03/22,108/06/20,"9,073,927","229,734,182","149,781,396","2,297,664",1.65,0.35,"178,768,160",0,0,0,新台幣                 10.0000元
9802 - 鈺齊-KY,股東會確認,1,108/05/02,108/06/12,"487,871,643","743,000,698","1,172,444,034","584,266,237",3.68,0,"588,177,797",0,0,0,新台幣                 10.0000元
9902 - 台火,股東會確認,1,108/03/20,108/06/27,"4,410,535","11,946,597","99,601,545","70,186,665",0.3,0,"29,414,880",0,0,0,新台幣                 10.0000元
9904 - 寶成,股東會確認,1,108/04/30,108/06/13,"29,827,540,937","10,708,645,905","28,913,514,059","24,493,333,240",1.5,0,"4,420,180,819",0,0,0,新台幣                 10.0000元
9905 - 大華,股東會確認,1,108/03/12,108/06/25,"1,421,650,602","448,079,431","1,850,447,552","1,545,447,552",1,0,"305,000,000",0,0,0,新台幣                 10.0000元
9906 - 欣巴巴,股東會確認,1,108/03/25,108/06/19,0,"-30,233,335","-30,233,335","-30,233,335",0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,決議（擬議）進度,期別,董事會（擬擬議）股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
9907 - 統一實,股東會確認,1,108/03/25,108/06/20,"24,285,240","1,486,253,322","767,723,126","25,524,815",0.47,0,"742,198,311",0,0,0,新台幣                 10.0000元
9908 - 大台北,股東會確認,1,108/03/21,108/06/13,"567,371,489","661,316,522","1,089,879,102","521,885,302",1.1,0,"567,993,800",0,0,0,新台幣                 10.0000元
9910 - 豐泰,股東會確認,1,108/03/21,108/06/13,"17,756,317","5,262,739,497","5,160,489,921","17,350,181",6.7,0,"4,475,199,510",1,0,"66,794,023",新台幣                 10.0000元
9911 - 櫻花,股東會確認,1,108/05/02,108/06/24,"792,984,038","799,662,563","1,518,844,684","932,873,536",2.65,0,"585,971,148",0,0,0,新台幣                 10.0000元
9912 - 偉聯,股東會確認,1,108/03/20,108/06/19,"-20,265,962","12,095,433",0,0,0,0,0,0,0,0,新台幣                 10.0000元
9914 - 美利達,股東會確認,1,108/03/22,108/06/25,"5,268,972,782","1,708,835,286","6,863,058,928","5,816,615,628",3.5,0,"1,046,443,300",0,0,0,新台幣                 10.0000元
9917 - 中保科,股東會確認,1,108/03/22,108/06/14,"79,612,091","2,046,828,098","1,843,412,367","38,623,995",4,0,"1,804,788,372",0,0,0,新台幣                 10.0000元
9918 - 欣天然,股東會確認,1,108/03/14,108/06/28,"78,971,917","226,658,191","291,728,061","84,109,990",1.15,0,"207,618,071",0,0,0,新台幣                 10.0000元
9919 - 康那香,股東會確認,1,108/02/22,108/06/13,"28,168,781","-16,128,942","10,009,485","10,009,485",0,0.2,"39,072,550",0,0,0,新台幣                 10.0000元
9921 - 巨大,股東會確認,1,108/03/21,108/06/21,"8,529,286,383","2,863,907,100","10,740,107,600","9,014,810,320",4.6,0,"1,725,297,280",0,0,0,新台幣                 10.0000元
9924 - 福興,股東會確認,1,108/03/22,108/06/21,"1,152,407,416","693,116,970","1,781,422,807","1,329,137,599",2.4,0,"452,285,208",0,0,0,新台幣                 10.0000元
9925 - 新保,股東會確認,1,108/03/20,108/06/14,"1,937,527,910","832,492,451","3,047,152,754","2,287,519,665",1.98,0.02,"767,306,150",0,0,0,新台幣                 10.0000元
9926 - 新海,股東會確認,1,108/03/21,108/06/20,"65,738,481","326,818,294","341,445,674","72,189,561",1.5,0,"269,256,113",0,0,0,新台幣                 10.0000元
9927 - 泰銘,股東會確認,1,108/03/27,108/06/28,"766,811,106","365,437,925","1,155,872,288","867,247,818",1.38,0,"288,624,470",0,0,0,新台幣                 10.0000元
9928 - 中視,股東會確認,1,108/03/22,108/06/27,"-837,278,301","-191,008,147","-907,599,670","-907,599,670",0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,決議（擬議）進度,期別,董事會（擬擬議）股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
9929 - 秋雨,股東會確認,1,0,108/05/07,"-629,652,832","53,733,291","-561,446,129","-561,446,129",0,0,0,0,0,0,新台幣                 10.0000元
9930 - 中聯資源,股東會確認,1,108/03/21,108/06/21,"244,396,160","834,879,730","983,289,252","486,208,516",2,0,"497,080,736",0,0,0,新台幣                 10.0000元
9931 - 欣高,股東會確認,1,108/03/18,108/06/10,"155,773,892","211,705,586","321,991,787","189,066,121",1.3,0,"132,925,666",0,0,0,新台幣                 10.0000元
9933 - 中鼎,股東會確認,1,0,108/05/29,"315,072,874","1,827,536,196","2,036,282,897","315,072,874",2.255,0,"1,721,210,023",0,0,0,新台幣                 10.0000元
9934 - 成霖,股東會確認,1,108/03/29,108/05/31,"2,710,024","618,219,515","542,742,373","80,934,322",1.3,0,"461,808,051",0,0,0,新台幣                 10.0000元
9935 - 慶豐富,股東會確認,1,108/03/29,108/06/28,"-201,343,951","225,779,968",0,0,0,0.33,"55,975,703",0,0,0,新台幣                 10.0000元
9937 - 全國,股東會確認,1,108/03/19,108/06/21,"26,040,273","735,477,480","654,324,728","36,238,728",2,0,"618,086,000",0,0,0,新台幣                 10.0000元
9938 - 百和,股東會確認,1,108/03/14,108/06/13,"2,507,854,511","1,360,306,042","3,734,027,592","2,959,321,446",2.6,0,"774,706,146",0,0,0,新台幣                 10.0000元
9939 - 宏全,股東會確認,1,108/03/26,108/06/19,"1,889,684,487","1,092,530,218","2,500,181,454","1,826,560,032",2.3,0,"673,621,422",0,0,0,新台幣                 10.0000元
9940 - 信義,股東會確認,1,108/02/25,108/05/24,"163,881,334","1,504,587,408","1,307,965,926","350,065,476",1.3,0,"957,900,450",0,0,0,新台幣                 10.0000元
9941 - 裕融,股東會確認,1,108/03/25,108/06/25,"1,783,939,353","2,587,987,681","4,013,438,313","2,186,156,704",5.5,0,"1,510,460,628",1,0,"27,462,920",新台幣                 10.0000元
9941A - 裕融企業甲種特別股,股東會確認,1,108/03/25,108/06/25,"1,783,939,353","2,587,987,681","4,013,438,313","2,186,156,704",0.42191781,0,"42,191,781",0,0,0,
9942 - 茂順,股東會確認,1,108/03/25,108/06/12,"887,755,184","439,048,981","1,245,694,622","896,417,078",4.2,0,"349,277,544",0,0,0,新台幣                 10.0000元
9943 - 好樂迪,股東會確認,1,108/05/13,108/06/26,"883,741,405","892,881,231","1,663,823,735","868,308,695",5.4,0,"795,515,040",0,0,0,新台幣                 10.0000元
9944 - 新麗,股東會確認,1,108/03/22,108/06/21,"1,085,087,592","793,491","1,085,458,821","1,085,458,821",0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,決議（擬議）進度,期別,董事會（擬擬議）股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
9945 - 潤泰新,股東會確認,1,108/03/28,108/06/05,"6,646,842,193","9,932,094,470",0,0,0,2,"2,006,507,998",0,0,0,新台幣                 10.0000元
9946 - 三發地產,股東會確認,1,108/05/13,108/06/24,"1,281,595,018","346,652,125","1,593,532,029","1,396,733,339",0,0.3,"84,342,299",0.7,0,"19,679,869",新台幣                 10.0000元
